beetroot,2
netherite_chestplate,2
twisting_vines,2
brain_coral_block,2
polished_blackstone_button,2
quartz_slab,2
cyan_carpet,2
smooth_sandstone,2
dark_oak_pressure_plate,1
hopper_minecart,1
horn_coral_fan,1
polished_basalt,1
purple_carpet,1
rabbit,1
stripped_acacia_wood,1
acacia_stairs,1
blue_banner,1
music_disc_mellohi,1
lime_bed,1
yellow_dye,1
stone_pickaxe,1
magenta_stained_glass,1
milk_bucket,1
lapis_block,1
black_bed,1
name_tag,1
acacia_planks,1
cyan_concrete,1
nether_brick_stairs,1
golden_apple,1
music_disc_11,1
yellow_bed,1
red_carpet,1
birch_door,1
wither_rose,1
acacia_sign,1
beehive,1
composter,1
green_bed,1
pink_carpet,1
rabbit_foot,1
gray_stained_glass_pane,1
light_gray_bed,1
smoker,1
blue_ice,1
conduit,1
quartz_stairs,1
blue_carpet,1
tube_coral_fan,1
birch_pressure_plate,1
dead_fire_coral_block,1
purple_bed,1
light_gray_shulker_box,1
quartz_block,1
cactus,1
crimson_hyphae,1
jungle_pressure_plate,1
chiseled_quartz_block,1
warped_trapdoor,1
light_blue_dye,1
fishing_rod,1
turtle_helmet,1
orange_concrete,1
purple_concrete,1
stripped_jungle_wood,1
