leather_leggings,16
oak_trapdoor,16
piston,16
ladder,16
white_banner,15
oak_slab,15
quartz_stairs,15
pink_wool,15
mossy_cobblestone_stairs,14
white_stained_glass_pane,14
melon_seeds,14
spectral_arrow,14
glowstone_dust,13
beef,13
spruce_trapdoor,13
leather_chestplate,13
lilac,13
crimson_stem,13
ghast_tear,13
chicken,13
carrot,13
nether_brick_wall,13
leather_boots,12
crimson_roots,12
written_book,12
bucket,12
red_mushroom,11
crossbow,11
sugar_cane,11
golden_chestplate,11
birch_sapling,11
brown_carpet,11
diamond_axe,11
glowstone,11
weeping_vines,10
golden_boots,10
cobweb,10
spruce_boat,10
purpur_block,10
vine,10
phantom_membrane,10
diamond_helmet,10
spruce_wood,10
diamond_boots,10
cooked_chicken,9
jungle_fence,9
cracked_polished_blackstone_bricks,9
grass,9
diamond_leggings,9
granite_wall,8
flint_and_steel,8
golden_leggings,8
egg,8
polished_blackstone_stairs,8
crimson_stairs,8
golden_sword,8
white_stained_glass,8
birch_stairs,7
diamond_block,7
ancient_debris,7
jungle_log,7
ink_sac,7
peony,7
leather_helmet,7
stone_button,7
nether_brick,7
polished_blackstone_brick_stairs,7
diamond_shovel,7
oak_stairs,6
shears,6
blast_furnace,6
stripped_spruce_wood,6
nether_star,6
crimson_door,6
andesite_slab,6
splash_potion,6
iron_door,6
end_stone_bricks,6
birch_leaves,6
polished_blackstone,6
potato,6
water_bucket,6
diamond_chestplate,6
mossy_stone_bricks,6
warped_roots,5
cod,5
magenta_stained_glass,5
mossy_cobblestone_slab,5
iron_pickaxe,5
blaze_powder,5
crying_obsidian,5
netherite_pickaxe,5
iron_leggings,5
iron_sword,4
iron_boots,4
warped_fungus,4
birch_slab,4
cooked_mutton,4
polished_basalt,4
iron_helmet,4
purpur_slab,4
fern,4
ender_chest,4
blaze_rod,4
filled_map,4
red_bed,3
writable_book,3
netherite_sword,3
chainmail_leggings,3
flower_pot,3
brick_slab,3
golden_helmet,3
dragon_head,3
clay,3
red_shulker_box,3
emerald_block,3
tipped_arrow,3
hopper,3
campfire,3
yellow_terracotta,3
spruce_door,3
furnace,3
stone_sword,3
diamond_hoe,3
baked_potato,3
jungle_button,3
crimson_fungus,3
chainmail_chestplate,3
birch_trapdoor,3
ender_eye,3
cracked_stone_bricks,2
music_disc_blocks,2
dark_oak_door,2
compass,2
warped_sign,2
azure_bluet,2
brown_concrete_powder,2
stripped_birch_log,2
pumpkin,2
white_carpet,2
jungle_planks,2
jungle_sign,2
twisting_vines,2
trident,2
wooden_pickaxe,2
sugar,2
oak_door,2
netherite_helmet,2
purpur_pillar,2
dark_oak_sign,2
carved_pumpkin,2
netherite_scrap,2
brown_shulker_box,2
chainmail_boots,2
magenta_carpet,2
composter,2
iron_chestplate,2
blackstone_stairs,1
fishing_rod,1
rabbit_foot,1
brown_concrete,1
black_dye,1
netherite_chestplate,1
golden_apple,1
acacia_sign,1
jungle_boat,1
acacia_planks,1
netherite_hoe,1
orange_concrete,1
white_shulker_box,1
andesite_stairs,1
crimson_hyphae,1
orange_dye,1
mutton,1
black_shulker_box,1
cauldron,1
beetroot,1
oak_wood,1
acacia_pressure_plate,1
yellow_concrete,1
netherite_axe,1
white_concrete,1
stonecutter,1
tripwire_hook,1
lime_concrete,1
birch_pressure_plate,1
comparator,1
green_concrete,1
totem_of_undying,1
gray_terracotta,1
oak_button,1
birch_sign,1
purpur_stairs,1
blue_bed,1
green_wool,1
pink_concrete,1
pink_bed,1
netherite_shovel,1
enchanted_book,1
gray_stained_glass_pane,1
purple_concrete,1
spruce_button,1
chainmail_helmet,1
pufferfish,1
wooden_hoe,1
rabbit,1
blue_concrete,1
magenta_concrete,1
light_blue_concrete,1
lily_of_the_valley,1
bell,1
quartz_slab,1
warped_stem,1
cyan_concrete,1
hopper_minecart,1
smooth_quartz,1
map,1
crimson_fence,1
red_concrete,1
warped_nylium,1
wither_skeleton_skull,1
iron_hoe,1
stripped_acacia_wood,1
shield,1
dead_horn_coral_fan,1
purple_shulker_box,1
